Syntax version=4																
Thu Apr 25 23:25:47 2019																
Starting process (3801787 clocks per sec)																
																
LogRawData=false																
VarHeader=1																
D:		Ax	Ay	Az	Gx	Gy	Gz	Mx	My	Mz	TbY	TbP	TbR	ts		
D:	time(ms)	"(0x20000404,6)"	"(0x20000408,6)"	"(0x2000040c,6)"	"(0x20000410,6)"	"(0x20000414,6)"	"(0x20000418,6)"	"(0x2000041c,6)"	"(0x20000420,6)"	"(0x20000424,6)"	"(0x200002f4,6)"	"(0x200002ec,6)"	"(0x200002f0,6)"			
D:	1480.36	4.237835	-7.139416	-4.466908	7.721739	-13.008696	-8.139131	-30	-52	-155	-119.981636	26.711817	-49.22422	8.01		
D:	1488.36	4.237835	-7.139416	-4.466908	7.721739	-13.008696	-8.139131	-30	-52	-155	-119.981636	26.711817	-49.22422	8		
D:	1496.44	4.237835	-7.139416	9.65921	-8.417392	-10.504348	17.6	6	-109	-147	-86.849281	-22.326832	-28.299261	8.08		
D:	1504.38	-4.619622	-5.764983	9.65921	-8.417392	-10.504348	17.6	6	-109	-147	-86.849281	-24.924994	-28.347158	7.94		
D:	1512.34	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	7.96		
D:	1520.37	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	8.03		
D:	1528.34	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	7.97		
D:	1536.34	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	8		
D:	1544.38	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	8.04		
D:	1552.34	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	7.96		
D:	1560.37	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	8.03		
D:	1568.36	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	7.99		
D:	1576.35	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	7.99		
D:	1584.36	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	8.01		
D:	1592.36	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	8		
D:	1600.36	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	8		
D:	1608.46	-5.726805	-6.4522	10.499142	-10.434783	-11.756522	19.130434	6	-109	-147	-86.849281	-24.924994	-28.347158	8.1		
D:	1616.36	-5.726805	-6.4522	10.499142	-10.434783	-5.078261	18.086956	24	-135	-126	-79.919395	-15.717957	-15.082441	7.9		
D:	1624.36	-2.901581	-2.787045	9.926461	-5.286956	-5.078261	18.086956	24	-135	-126	-90	-18.182993	-33.945946	8		
D:	1632.36	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	8		
D:	1640.95	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	8.59		
D:	1648.34	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	7.39		
D:	1656.34	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	8		
D:	1664.37	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	8.03		
D:	1672.36	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	7.99		
D:	1680.34	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	7.98		
D:	1688.46	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	8.12		
D:	1696.37	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	7.91		
D:	1704.36	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	7.99		
D:	1713.36	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	9		
D:	1721.37	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	8.01		
D:	1729.34	-3.626976	-6.490378	8.933815	-6.608696	-11.826087	16.278261	0	-135	-126	-90	-18.182993	-33.945946	7.97		
D:	1737.46	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	8.12		
D:	1745.36	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	7.9		
D:	1753.35	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	7.99		
D:	1761.35	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	8		
D:	1769.36	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	8.01		
D:	1778.13	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	8.77		
D:	1786.33	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	8.2		
D:	1794.36	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	8.03		
D:	1802.39	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	8.03		
D:	1810.34	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	7.95		
D:	1818.33	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	7.99		
D:	1826.36	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	8.03		
D:	1834.35	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	7.99		
D:	1842.43	4.581444	-1.870756	-0.496323	8.347826	-3.408696	-0.904348	-19	-139	-122	-97.783554	67.0979	-22.095089	8.08		
D:	1850.36	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	7.93		
D:	1858.42	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	8.06		
D:	1866.33	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	7.91		
D:	1874.36	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	8.03		
D:	1882.51	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	8.15		
D:	1890.37	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	7.86		
D:	1898.35	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	7.98		
D:	1906.36	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	8.01		
D:	1914.35	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	7.99		
D:	1922.36	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	8.01		
D:	1930.35	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	7.99		
D:	1938.35	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	8		
D:	1946.33	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.834778	-16.282871	-25.176228	7.98		
D:	1954.36	-3.321547	-5.039588	10.193712	-6.052174	-9.182609	18.573914	-14	-137	-123	-95.751404	-14.105536	-20.374525	8.03		
D:	1962.33	-2.93976	-4.199656	10.919107	-5.356522	-7.652174	19.895653	-14	-139	-119	-95.751404	-14.105536	-20.374525	7.97		
D:	1970.33	-2.06165	-4.543265	9.544674	-3.756522	-8.278261	17.391304	-14	-139	-119	-95.751404	-11.035991	-24.951143	8		
D:	1978.58	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-95.751404	-3.220528	-33.286633	8.25		
D:	1986.36	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-95.751404	-3.220528	-33.286633	7.78		
D:	1994.33	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-95.751404	-3.220528	-33.286633	7.97		
D:	2002.37	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-95.751404	-3.220528	-33.286633	8.04		
D:	2019.33	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-95.751404	-3.220528	-33.286633	16.96		
D:	2027.36	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-95.751404	-3.220528	-33.286633	8.03		
D:	2035.35	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-95.751404	-3.220528	-33.286633	7.99		
D:	2043.35	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-95.751404	-3.220528	-33.286633	8		
D:	2051.35	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-95.751404	-3.220528	-33.286633	8		
D:	2059.35	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-95.751404	-3.220528	-33.286633	8		
D:	2067.34	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-95.751404	-3.220528	-33.286633	7.99		
D:	2075.37	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-95.751404	-3.220528	-33.286633	8.03		
D:	2083.32	-0.496323	-4.848694	7.368489	-0.904348	-8.834783	13.426087	-14	-139	-119	-100.477425	59.28384	-3.450121	7.95		
D:	2091.36	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8.04		
D:	2099.44	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8.08		
D:	2107.64	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8.2		
D:	2115.32	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	7.68		
D:	2123.32	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8		
D:	2131.35	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8.03		
D:	2139.35	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8		
D:	2147.32	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	7.97		
D:	2155.35	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8.03		
D:	2163.33	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	7.98		
D:	2171.32	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	7.99		
D:	2179.35	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8.03		
D:	2187.35	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8		
D:	2195.34	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	7.99		
D:	2203.34	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8		
D:	2211.34	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8		
D:	2219.34	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8		
D:	2227.42	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8.08		
D:	2235.35	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	7.93		
D:	2243.41	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8.06		
D:	2251.34	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	7.93		
D:	2259.36	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8.02		
D:	2267.32	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	7.96		
D:	2275.32	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8		
D:	2283.45	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	8.13		
D:	2291.37	3.81787	-0.267251	2.252543	6.956522	-0.486957	4.104348	-27	-146	-107	-100.477425	59.28384	-3.450121	7.92		
D:	2299.34	0.076357	-5.115945	16.11141	0.13913	-9.321739	29.356522	-14	-144	-114	-95.552963	0.258808	-17.616306	7.97		
D:	2307.36	0.076357	-5.115945	16.11141	0.13913	-9.321739	29.356522	-14	-144	-114	-95.552963	0.258808	-17.616306	8.02		
D:	2315.35	0.076357	-5.115945	16.11141	0.13913	-9.321739	29.356522	-14	-144	-114	-95.552963	-2.987064	-16.774872	7.99		
D:	2323.35	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	8		
D:	2331.32	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	7.97		
D:	2340.81	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	9.49		
D:	2348.34	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	7.53		
D:	2356.4	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	8.06		
D:	2364.34	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	7.94		
D:	2372.3	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	7.96		
D:	2380.32	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	8.02		
D:	2388.43	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	8.11		
D:	2396.32	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	7.89		
D:	2404.31	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	7.99		
D:	2412.34	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	8.03		
D:	2420.42	-0.992646	-5.497732	18.211239	-1.808696	-10.017391	33.18261	-14	-144	-114	-95.552963	-2.987064	-16.774872	8.08		
D:	2428.34	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	7.92		
D:	2436.34	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	8		
D:	2444.32	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	7.98		
D:	2452.33	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	8.01		
D:	2460.32	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	7.99		
D:	2477.41	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	17.09		
D:	2485.33	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	7.92		
D:	2493.34	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	8.01		
D:	2501.34	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	8		
D:	2509.34	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	8		
D:	2517.33	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	7.99		
D:	2525.33	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	8		
D:	2533.34	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	8.01		
D:	2541.34	4.199656	-2.519794	3.130653	7.652174	-4.591304	5.704348	-23	-148	-106	-98.833412	46.261013	-25.689766	8		
D:	2549.32	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	7.98		
D:	2557.31	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	7.99		
D:	2565.33	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8.02		
D:	2573.33	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8		
D:	2581.34	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8.01		
D:	2589.34	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8		
D:	2597.34	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8		
D:	2605.31	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	7.97		
D:	2613.34	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8.03		
D:	2621.41	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8.07		
D:	2629.31	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	7.9		
D:	2637.33	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8.02		
D:	2645.34	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8.01		
D:	2653.31	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	7.97		
D:	2661.31	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8		
D:	2669.33	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8.02		
D:	2677.33	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8		
D:	2685.32	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	7.99		
D:	2693.33	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8.01		
D:	2701.38	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8.05		
D:	2709.31	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	7.93		
D:	2717.31	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8		
D:	2725.4	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-100.370735	63.213341	-25.846731	8.09		
D:	2733.33	3.283368	-1.603505	0.419966	5.982609	-2.921739	0.765217	-28	-153	-94	-93.115059	-9.455362	-15.201524	7.93		
D:	2741.32	-1.985292	-3.168832	11.491788	-3.617391	-5.773913	20.939131	-8	-147	-112	-93.115059	-9.455362	-15.201524	7.99		
D:	2749.34	-1.985292	-3.168832	11.491788	-3.617391	-5.773913	20.939131	-8	-147	-112	-93.115059	-9.455362	-15.201524	8.02		
D:	2757.33	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	0.417416	-19.358459	7.99		
D:	2765.33	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	0.417416	-19.358459	8		
D:	2773.33	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	0.417416	-19.358459	8		
D:	2781.31	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	0.417416	-19.358459	7.98		
D:	2789.31	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	0.417416	-19.358459	8		
D:	2797.35	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	0.417416	-19.358459	8.04		
D:	2805.3	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	0.417416	-19.358459	7.95		
D:	2813.31	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	0.417416	-19.358459	8.01		
D:	2821.31	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	0.417416	-19.358459	8		
D:	2829.31	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	0.417416	-19.358459	8		
D:	2837.33	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	0.417416	-19.358459	8.02		
D:	2845.32	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	0.417416	-19.358459	7.99		
D:	2853.33	0.076357	-3.474262	9.888283	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	48.703587	-12.045942	8.01		
D:	2861.33	3.436083	-0.954467	2.863402	0.13913	-6.330435	18.017391	-8	-147	-112	-93.115059	48.703587	-12.045942	8		
D:	2869.32	3.436083	-1.145361	2.672509	6.26087	-2.086957	4.869565	-23	-153	-99	-98.549072	49.762199	-14.741392	7.99		
D:	2877.31	3.436083	-1.145361	2.672509	6.26087	-2.086957	4.869565	-23	-153	-99	-98.549072	49.762199	-14.741392	7.99		
D:	2885.86	3.436083	-1.145361	2.672509	6.26087	-2.086957	4.869565	-23	-153	-99	-98.549072	49.762199	-14.741392	8.55		
D:	2908.3	3.436083	-1.145361	2.672509	6.26087	-2.086957	4.869565	-23	-153	-99	-98.549072	49.762199	-14.741392	22.44		
D:	2916.29	3.436083	-1.145361	2.672509	6.26087	-2.086957	4.869565	-23	-153	-99	-98.549072	49.762199	-14.741392	7.99		
D:	2924.36	3.436083	-1.145361	2.672509	6.26087	-2.086957	4.869565	-23	-153	-99	-98.549072	49.762199	-14.741392	8.07		
D:	2932.3	3.436083	-1.145361	2.672509	6.26087	-2.086957	4.869565	-23	-153	-99	-98.549072	49.762199	-14.741392	7.94		
D:	2941	3.436083	-1.145361	2.672509	6.26087	-2.086957	4.869565	-23	-153	-99	-98.549072	49.762199	-14.741392	8.7		
D:	2948.29	3.436083	-1.145361	2.672509	6.26087	-2.086957	4.869565	-23	-153	-99	-98.549072	49.762199	-14.741392	7.29		
D:	2956.32	3.436083	-1.145361	2.672509	6.26087	-2.086957	4.869565	-23	-153	-99	-98.549072	49.762199	-14.741392	8.03		
D:	2964.3	3.436083	-1.145361	2.672509	6.26087	-2.086957	4.869565	-23	-153	-99	-98.549072	49.762199	-14.741392	7.98		
D:	2972.34	3.436083	-1.145361	2.672509	6.26087	-2.086957	4.869565	-23	-153	-99	-98.549072	49.762199	-14.741392	8.04		
D:	2980.32	2.63433	-1.832577	3.779691	4.8	-3.33913	6.886957	-23	-152	-97	-98.604477	32.093597	-21.691118	7.98		
D:	2988.38	2.252543	-1.832577	4.810516	4.104348	-3.33913	8.765218	-23	-152	-97	-98.604477	23.63311	-19.034559	8.06		
D:	2996.35	2.252543	-1.832577	4.810516	4.104348	-4.8	8.556521	-23	-152	-97	-98.604477	26.070234	-26.070234	7.97		
D:	3004.3	2.63433	-2.63433	4.69598	4.8	-4.8	8.556521	-23	-152	-97	-98.604477	26.070234	-26.070234	7.95		
D:	3012.33	2.63433	-2.63433	4.69598	4.8	-4.8	8.556521	-23	-152	-97	-98.604477	26.070234	-26.070234	8.03		
D:	3020.32	2.63433	-2.63433	4.69598	4.8	-4.8	8.556521	-23	-152	-97	-98.604477	26.070234	-26.070234	7.99		
D:	3028.32	2.63433	-2.63433	4.69598	4.8	-4.8	8.556521	-23	-152	-97	-98.604477	26.070234	-26.070234	8		
D:	3036.31	2.63433	-2.63433	4.69598	4.8	-4.8	8.556521	-23	-152	-97	-98.604477	26.070234	-26.070234	7.99		
D:	3044.8	2.63433	-2.63433	4.69598	4.8	-4.8	8.556521	-23	-152	-97	-98.604477	26.070234	-26.070234	8.49		
